TARGET_BAD_FLAG,TARGET_LOSS_AMT,LOAN,z_IMP_REASON_HomeImp,z_IMP_REASON_MISSING,z_IMP_JOB_Mgr,z_IMP_JOB_Office,z_IMP_JOB_Other,z_IMP_JOB_ProfExe,z_IMP_JOB_Sales,z_IMP_JOB_Self,M_MORTDUE,IMP_MORTDUE,M_VALUE,IMP_VALUE,M_YOJ,IMP_YOJ,M_DEROG,IMP_DEROG,M_DELINQ,IMP_DELINQ,M_CLAGE,IMP_CLAGE,M_NINQ,IMP_NINQ,M_CLNO,IMP_CLNO,M_DEBTINC,IMP_DEBTINC
0,,22300,0,0,0,0,1,0,0,0,0,24622.0,0,51631.0,0,28.0,0,0.0,0,0.0,0,316.6974746,1,1.0,0,12.0,0,30.67643445
1,20836.0,22300,0,0,0,1,0,0,0,0,1,65019.0,0,135000.0,0,9.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,1,34.81826182
1,23806.0,22300,0,0,1,0,0,0,0,0,0,75600.0,0,102000.0,0,5.0,0,0.0,0,1.0,0,64.93333333,0,2.0,0,28.0,1,34.81826182
1,22038.0,22300,0,0,0,0,0,0,1,0,0,71800.0,0,100000.0,0,0.1,0,0.0,0,0.0,0,220.1333333,0,1.0,0,26.0,1,34.81826182
0,,22300,0,1,0,0,1,0,0,0,0,72814.0,0,186463.0,0,10.0,0,0.0,0,0.0,0,367.2473584,0,1.0,0,16.0,0,30.33358791
0,,22300,1,0,0,0,1,0,0,0,0,34326.0,0,103199.0,0,6.0,0,0.0,0,0.0,0,141.6770299,0,0.0,0,14.0,0,30.47179852
0,,22300,0,0,0,0,1,0,0,0,0,21571.0,0,42590.0,0,25.0,0,0.0,0,0.0,0,297.6744627,1,1.0,0,13.0,0,33.11701736
0,,22300,0,0,0,1,0,0,0,0,0,59809.0,0,90883.0,0,2.0,0,0.0,0,0.0,0,161.4029057,0,1.0,0,22.0,0,36.17425125
0,,22300,1,0,0,0,0,0,0,0,0,101738.0,0,145709.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,38.7199658
0,,22300,0,0,0,0,0,1,0,0,0,93305.0,0,143672.0,0,21.0,0,0.0,0,0.0,0,176.4166175,0,0.0,0,25.0,0,40.47109214
0,,22300,0,0,0,0,0,1,0,0,0,60513.0,0,111713.0,0,15.0,0,0.0,0,3.0,0,291.61872,0,1.0,0,35.0,0,27.70517064
0,,22300,0,0,0,0,0,1,0,0,0,89591.0,0,149566.0,0,23.0,0,0.0,0,0.0,0,157.6517299,0,0.0,0,24.0,0,41.85930497
0,,22300,0,0,0,0,0,1,0,0,1,65019.0,0,22399.0,0,5.0,0,0.0,0,0.0,0,96.64268699,0,1.0,0,18.0,0,22.19662471
0,,22300,1,0,1,0,0,0,0,0,0,133995.0,0,281186.0,0,2.0,0,0.0,0,0.0,0,181.1539882,0,0.0,0,15.0,0,28.89929961
0,,22400,0,0,1,0,0,0,0,0,0,103000.0,0,132500.0,0,10.0,0,2.0,0,0.0,0,187.7333333,0,5.0,0,18.0,1,34.81826182
0,,22400,0,0,0,0,1,0,0,0,0,74553.0,0,102373.0,0,18.0,0,0.0,0,0.0,0,206.5813951,0,1.0,0,12.0,0,40.84802282
0,,22400,1,0,0,0,1,0,0,0,0,38669.0,0,105881.0,0,6.0,0,0.0,0,0.0,0,125.2428417,0,0.0,0,14.0,0,32.77827083
0,,22400,1,0,1,0,0,0,0,0,0,135912.0,0,181863.0,0,7.0,0,0.0,0,0.0,0,316.9929061,0,0.0,0,17.0,0,45.00681809
0,,22400,0,0,0,0,0,1,0,0,0,98238.0,0,135561.0,1,7.0,0,0.0,0,0.0,0,194.2820992,0,0.0,0,20.0,0,29.37360717
0,,22400,1,0,0,1,0,0,0,0,0,65502.0,0,104373.0,0,14.0,0,0.0,0,0.0,0,141.8128234,0,0.0,0,13.0,0,36.22194314
0,,22400,0,0,0,1,0,0,0,0,0,52597.0,0,69312.0,0,2.0,0,0.0,0,0.0,0,224.2413307,0,0.0,0,12.0,0,33.82410789
0,,22400,0,0,1,0,0,0,0,0,0,72866.0,0,95734.0,0,5.0,0,0.0,0,0.0,0,75.95573527,0,7.0,0,23.0,0,37.50722389
0,,22400,0,0,0,1,0,0,0,0,0,127967.0,0,167764.0,0,1.0,1,0.0,0,0.0,0,377.8649847,1,1.0,0,52.0,0,36.43872408
0,,22400,0,0,0,0,0,1,0,0,0,130184.0,0,164189.0,0,6.0,0,0.0,0,0.0,0,173.6413388,0,0.0,0,39.0,0,19.64066727
0,,22400,0,0,0,0,1,0,0,0,0,93140.0,0,120977.0,0,23.0,0,0.0,0,0.0,0,232.8554837,0,0.0,0,27.0,0,39.74431431
0,,22400,0,0,0,0,0,1,0,0,0,40605.0,0,76986.0,0,9.0,0,0.0,0,0.0,0,276.275914,0,0.0,0,19.0,0,39.7301928
0,,22400,0,0,0,0,1,0,0,0,0,80226.0,0,111307.0,1,7.0,0,0.0,0,0.0,0,186.6311118,0,1.0,0,24.0,0,38.93617569
0,,22400,1,0,1,0,0,0,0,0,0,89985.0,0,121601.0,0,11.0,0,0.0,0,0.0,0,111.9824201,0,2.0,0,24.0,0,30.9911741
0,,22400,1,0,0,1,0,0,0,0,0,71051.0,0,102374.0,0,14.0,0,0.0,0,0.0,0,137.1896556,0,0.0,0,14.0,0,36.12206849
1,11701.0,22400,0,0,1,0,0,0,0,0,0,51470.0,0,68139.0,0,9.0,0,0.0,0,0.0,0,31.16869601,0,2.0,0,8.0,0,37.95217991
0,,22400,0,0,0,1,0,0,0,0,0,62354.0,0,88287.0,0,3.0,1,0.0,1,0.0,0,163.0564094,1,1.0,0,16.0,0,37.17139554
0,,22400,0,0,1,0,0,0,0,0,0,69774.0,0,107601.0,0,2.0,1,0.0,1,0.0,0,248.3932369,0,5.0,0,23.0,0,40.96299512
1,21407.0,22400,1,0,0,0,1,0,0,0,0,15765.0,0,40456.0,0,0.0,0,1.0,0,3.0,0,117.6666667,0,0.0,0,12.0,1,34.81826182
0,,22400,1,0,1,0,0,0,0,0,0,95539.0,0,124566.0,0,9.0,0,0.0,0,0.0,0,140.6955024,0,1.0,0,24.0,0,31.86981041
1,2251.0,22400,0,1,0,0,0,1,0,0,0,25585.0,0,54049.0,0,20.0,0,0.0,0,0.0,0,251.358003,0,0.0,0,19.0,0,25.20270637
0,,22400,0,0,0,0,0,1,0,0,0,91402.0,0,100845.0,0,2.0,0,1.0,0,0.0,0,132.2166218,0,0.0,0,20.0,0,35.68247123
1,13093.0,22400,0,0,0,1,0,0,0,0,1,65019.0,0,139654.0,0,10.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,35.23626524
0,,22400,0,0,1,0,0,0,0,0,0,106561.0,0,157214.0,0,15.0,0,0.0,0,0.0,0,186.6280966,0,0.0,0,25.0,0,33.4306376
0,,22400,0,0,0,0,1,0,0,0,0,79022.0,0,105086.0,1,7.0,0,0.0,0,0.0,0,179.458917,0,2.0,0,25.0,0,38.30639822
0,,22400,0,0,0,0,1,0,0,0,0,16630.0,0,56824.0,0,25.0,0,0.0,0,1.0,0,199.7384646,0,0.0,0,24.0,0,27.02778743
0,,22400,0,0,0,0,1,0,0,0,0,32665.0,0,56639.0,0,13.0,0,0.0,0,0.0,0,101.7583551,0,1.0,0,25.0,0,31.47003128
0,,22400,0,0,0,1,0,0,0,0,0,47687.0,0,65704.0,0,6.0,0,0.0,0,0.0,0,174.5578971,0,2.0,0,27.0,0,36.21976783
0,,22400,0,0,0,0,1,0,0,0,0,83990.0,0,111096.0,1,7.0,0,0.0,0,0.0,0,175.4089363,0,1.0,0,25.0,0,39.97273176
0,,22400,0,0,0,0,1,0,0,0,0,37726.0,0,59799.0,1,7.0,0,0.0,0,0.0,0,219.4892985,0,0.0,0,12.0,0,41.14904123
0,,22400,0,0,0,0,1,0,0,0,0,81617.0,0,125950.0,0,9.0,0,0.0,0,0.0,0,289.5196987,0,1.0,0,16.0,0,35.5136585
0,,22400,0,0,0,0,1,0,0,0,0,71784.0,0,101695.0,1,7.0,0,2.0,0,1.0,0,239.903304,0,2.0,0,14.0,0,42.81636756
0,,22400,0,0,0,0,1,0,0,0,0,18371.0,0,38311.0,0,1.0,0,0.0,0,0.0,0,37.23500048,0,2.0,0,3.0,0,29.4760034
0,,22500,1,0,0,0,1,0,0,0,0,44228.0,0,86872.0,0,24.0,0,0.0,0,0.0,0,256.2869189,0,1.0,0,6.0,0,26.85325902
0,,22500,0,0,0,1,0,0,0,0,0,127709.0,0,167975.0,0,1.0,1,0.0,0,0.0,0,367.1895151,1,1.0,0,51.0,0,37.88804981
0,,22500,0,1,0,0,0,0,0,0,1,65019.0,0,143254.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,1,34.81826182
0,,22500,0,0,0,1,0,0,0,0,0,62137.0,0,95708.0,0,4.0,1,0.0,1,0.0,0,187.1661489,1,1.0,0,16.0,0,37.46041757
0,,22500,0,0,0,0,1,0,0,0,0,52000.0,0,87250.0,0,7.0,0,0.0,0,0.0,0,232.3333333,0,1.0,0,20.0,1,34.81826182
0,,22500,0,0,0,0,1,0,0,0,1,65019.0,0,42800.0,1,7.0,1,0.0,1,0.0,0,89.3,1,1.0,0,13.0,1,34.81826182
1,23367.0,22500,0,0,0,0,0,0,0,1,0,60700.0,0,91000.0,0,13.0,0,0.0,0,0.0,0,145.0666667,0,6.0,0,29.0,1,34.81826182
0,,22500,0,0,0,1,0,0,0,0,0,57762.0,0,95790.0,0,3.0,0,0.0,0,0.0,0,151.7150658,0,1.0,0,21.0,0,34.86359608
0,,22500,0,0,0,0,1,0,0,0,0,48405.0,0,86989.0,0,14.0,0,0.0,0,0.0,0,94.9280885,0,1.0,0,9.0,0,4.029951372
0,,22500,0,0,0,0,1,0,0,0,0,76493.0,0,105545.0,1,7.0,0,1.0,0,1.0,0,235.5417762,0,2.0,0,13.0,0,43.06166913
0,,22500,1,0,1,0,0,0,0,0,0,96170.0,0,118502.0,0,10.0,0,0.0,0,0.0,0,118.15195,0,1.0,0,24.0,0,33.20054802
0,,22500,0,0,0,0,0,1,0,0,0,40884.0,0,76895.0,0,8.0,0,0.0,0,0.0,0,270.2601967,0,0.0,0,18.0,0,39.95457279
0,,22500,0,0,0,0,1,0,0,0,0,73567.0,0,88157.0,0,2.0,0,0.0,0,0.0,0,111.4005357,0,1.0,0,30.0,0,33.51922814
0,,22500,0,0,0,0,0,1,0,0,0,87361.0,0,140632.0,0,24.0,0,0.0,0,0.0,0,146.2961719,0,0.0,0,25.0,0,39.87676993
0,,22500,0,0,1,0,0,0,0,0,0,75010.0,0,114769.0,0,9.0,0,0.0,0,1.0,0,294.2971661,0,1.0,0,28.0,0,30.61105116
0,,22500,0,0,0,0,0,1,0,0,1,65019.0,0,24811.0,0,7.0,0,0.0,0,0.0,0,97.53661995,0,1.0,0,19.0,0,19.47227247
0,,22500,0,1,1,0,0,0,0,0,0,136086.0,0,180804.0,0,26.0,1,0.0,0,4.0,0,329.4072371,0,1.0,0,27.0,0,33.03141554
0,,22600,0,0,0,0,0,1,0,0,0,133264.0,0,172882.0,0,6.0,0,1.0,0,0.0,0,190.2475602,0,0.0,0,37.0,0,19.97395503
0,,22600,0,0,0,0,0,1,0,0,0,59050.0,0,99152.0,0,0.0,0,0.0,0,0.0,0,195.0838618,0,0.0,0,26.0,0,33.40421221
0,,22600,0,0,0,0,1,0,0,0,0,91177.0,0,112123.0,0,24.0,0,0.0,0,0.0,0,251.5824035,0,1.0,0,26.0,0,42.07798838
0,,22600,1,0,1,0,0,0,0,0,0,96485.0,0,120470.0,0,9.0,0,0.0,0,0.0,0,112.8403356,0,2.0,0,24.0,0,31.86591683
0,,22600,0,0,0,0,0,1,0,0,0,142117.0,0,179173.0,0,5.0,1,0.0,1,0.0,0,200.8339688,0,4.0,0,42.0,0,41.00966476
0,,22600,0,0,0,0,1,0,0,0,0,72522.0,0,91587.0,0,2.0,0,0.0,0,0.0,0,99.00046796,0,2.0,0,30.0,0,35.26211359
0,,22600,0,0,0,1,0,0,0,0,0,63363.0,0,90816.0,0,3.0,1,0.0,1,0.0,0,174.3265608,1,1.0,0,15.0,0,38.74248161
0,,22600,0,1,0,0,0,0,0,0,1,65019.0,0,144841.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,16.38239069
0,,22600,0,0,0,0,1,0,0,0,1,65019.0,0,55376.0,1,7.0,0,0.0,0,1.0,0,316.0968745,0,0.0,0,18.0,0,38.13586689
0,,22600,1,0,0,0,0,0,0,1,0,233000.0,0,260000.0,0,6.0,0,1.0,0,0.0,0,244.5333333,0,3.0,0,51.0,1,34.81826182
1,24207.0,22600,0,0,0,0,1,0,0,0,0,69675.0,0,92300.0,0,16.0,0,0.0,0,6.0,0,240.4333333,0,0.0,0,30.0,1,34.81826182
1,19304.0,22600,0,0,1,0,0,0,0,0,0,155056.0,0,187000.0,0,0.1,0,0.0,0,0.0,0,253.6,0,0.0,0,27.0,1,34.81826182
1,2489.0,22600,0,0,1,0,0,0,0,0,0,78975.0,0,103374.0,0,11.0,0,0.0,0,0.0,0,259.319755,0,1.0,0,14.0,0,27.74405551
0,,22600,0,0,1,0,0,0,0,0,0,109808.0,0,139133.0,0,9.0,0,1.0,0,0.0,0,195.4588258,0,4.0,0,18.0,0,40.20610642
0,,22600,1,0,0,0,0,0,0,1,0,31933.0,0,47669.0,0,4.0,0,0.0,1,0.0,0,133.447479,1,1.0,0,11.0,0,24.20108619
0,,22600,0,0,0,0,1,0,0,0,1,65019.0,0,45744.0,1,7.0,1,0.0,1,0.0,0,84.23176112,1,1.0,0,12.0,0,28.45387692
0,,22600,0,0,0,1,0,0,0,0,0,41920.0,0,70383.0,0,5.0,0,0.0,0,0.0,0,178.7866403,0,1.0,0,26.0,0,36.09869413
0,,22600,0,0,0,0,1,0,0,0,1,65019.0,0,58856.0,1,7.0,0,0.0,0,1.0,0,298.8195417,0,0.0,0,18.0,0,38.19502654
0,,22600,1,0,0,0,0,0,0,1,0,239115.0,0,264462.0,0,5.0,0,0.0,0,0.0,0,244.1797304,0,2.0,0,50.0,0,36.70087056
0,,22600,0,0,0,0,0,1,0,0,0,34226.0,0,85424.0,0,9.0,0,0.0,0,0.0,0,277.8486564,0,0.0,0,18.0,0,38.0056832
0,,22600,0,0,0,0,1,0,0,0,1,65019.0,0,55419.0,1,7.0,0,0.0,0,0.0,0,299.9557961,0,0.0,0,18.0,0,39.0951957
0,,22600,1,0,0,0,0,1,0,0,0,61503.0,0,101786.0,0,17.0,0,0.0,0,0.0,0,622.3557677,0,1.0,0,24.0,0,21.68666861
0,,22600,0,1,1,0,0,0,0,0,0,131098.0,0,176119.0,0,26.0,1,0.0,0,5.0,0,339.6770182,0,1.0,0,28.0,0,33.05755986
0,,22700,0,0,0,0,0,1,0,0,0,73280.0,0,92961.0,0,8.0,0,0.0,0,1.0,0,109.5702924,0,3.0,0,26.0,0,34.61442256
0,,22700,1,0,0,0,0,0,0,0,0,91303.0,0,98362.0,0,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,30.68101515
0,,22700,1,0,0,0,1,0,0,0,1,65019.0,0,132297.0,0,1.0,0,0.0,0,0.0,0,309.4459491,0,3.0,0,20.0,0,29.37100228
0,,22700,0,0,0,0,1,0,0,0,0,75354.0,0,106186.0,1,7.0,0,0.0,0,0.0,0,175.3393762,0,1.0,0,24.0,0,38.25659362
0,,22700,1,0,0,0,0,0,0,1,0,35261.0,0,54701.0,0,3.0,0,0.0,1,0.0,0,134.108262,1,1.0,0,11.0,0,24.52482499
0,,22700,1,0,1,0,0,0,0,0,0,77356.0,0,106233.0,0,14.0,0,0.0,0,0.0,0,161.646341,0,0.0,0,27.0,0,35.42092808
0,,22700,1,0,0,0,0,0,0,0,0,93542.0,0,99198.0,0,6.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,30.08034344
0,,22700,0,0,0,0,0,1,0,0,0,93413.0,0,134653.0,1,7.0,0,0.0,0,0.0,0,219.5706538,0,1.0,0,21.0,0,27.28456073
0,,22700,1,0,0,0,1,0,0,0,0,36253.0,0,88461.0,0,24.0,0,0.0,0,0.0,0,255.0887578,0,0.0,0,7.0,0,26.86761738
0,,22700,0,0,0,0,0,1,0,0,0,128020.0,0,164199.0,0,7.0,0,0.0,0,0.0,0,175.8848079,0,0.0,0,37.0,0,21.2323579
1,11589.0,22700,0,0,0,0,1,0,0,0,0,94601.0,0,99755.0,0,3.0,0,0.0,0,0.0,0,129.5643008,0,0.0,0,16.0,0,37.96930454
0,,22700,0,0,0,0,1,0,0,0,0,46929.0,0,71169.0,0,6.0,0,0.0,0,0.0,0,57.88081593,0,2.0,0,19.0,0,35.55208815
0,,22700,0,0,0,0,0,1,0,0,0,155284.0,0,197634.0,0,15.0,1,0.0,1,0.0,0,103.7859943,0,0.0,0,24.0,0,29.54032204
0,,22700,1,0,0,0,0,1,0,0,0,108488.0,0,139559.0,0,11.0,0,0.0,0,0.0,0,190.9727785,0,0.0,0,23.0,0,34.08001623
0,,22700,0,0,0,0,1,0,0,0,1,65019.0,0,57156.0,1,7.0,0,0.0,0,0.0,0,289.5456726,0,0.0,0,19.0,0,40.16294454
0,,22800,0,0,0,0,1,0,0,0,0,76502.0,0,101288.0,0,20.0,0,0.0,0,0.0,0,188.0777225,0,0.0,0,12.0,0,40.35190229
0,,22800,1,0,1,0,0,0,0,0,0,96495.0,0,122362.0,0,8.0,0,0.0,0,0.0,0,120.9792917,0,2.0,0,24.0,0,29.80983516
0,,22800,0,0,1,0,0,0,0,0,0,74979.0,0,109716.0,0,9.0,0,0.0,0,1.0,0,289.8223697,0,1.0,0,28.0,0,31.47990688
0,,22800,0,0,1,0,0,0,0,0,0,76733.0,0,105624.0,0,1.0,1,0.0,1,0.0,0,225.3275079,0,5.0,0,23.0,0,40.69195368
0,,22800,0,0,1,0,0,0,0,0,0,49361.0,0,81914.0,0,4.0,0,0.0,0,0.0,0,264.9370662,0,2.0,0,25.0,0,32.01024461
0,,22800,0,1,1,0,0,0,0,0,0,127010.0,0,171758.0,0,25.0,1,0.0,0,5.0,0,335.6156509,0,0.0,0,27.0,0,32.36504156
0,,22800,0,0,0,0,0,1,0,0,0,39166.0,0,84407.0,0,11.0,0,0.0,0,0.0,0,276.121973,0,0.0,0,19.0,0,38.96836653
0,,22800,0,1,0,0,0,0,0,0,1,65019.0,0,147730.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,16.17924959
0,,22800,1,0,0,0,1,0,0,0,1,65019.0,0,97634.0,0,8.0,0,0.0,0,0.0,0,177.5697403,0,1.0,0,16.0,0,40.77224843
0,,22800,0,0,0,0,0,0,1,0,1,65019.0,0,74988.0,0,2.0,0,0.0,0,0.0,0,393.5104724,0,0.0,0,23.0,0,24.05020799
0,,22800,0,1,0,0,0,0,0,0,1,65019.0,0,146840.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,14.80008716
0,,22800,0,0,0,0,0,1,0,0,0,132706.0,0,170396.0,0,8.0,0,0.0,0,0.0,0,147.4149491,0,0.0,0,37.0,0,19.51853186
0,,22800,0,1,0,0,0,0,0,0,0,52760.0,0,81362.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,38.02467732
0,,22800,0,0,0,0,1,0,0,0,1,65019.0,0,57761.0,1,7.0,0,0.0,0,0.0,0,310.4829388,0,0.0,0,18.0,0,38.50570506
0,,22800,0,0,1,0,0,0,0,0,0,64659.0,0,96063.0,0,8.0,0,0.0,0,0.0,0,201.0682871,0,2.0,0,18.0,0,31.54182212
0,,22800,0,0,0,0,1,0,0,0,0,52644.0,0,96376.0,0,7.0,0,0.0,0,0.0,0,238.3801452,0,0.0,0,19.0,0,34.94670077
0,,22800,1,0,0,0,0,1,0,0,0,62754.0,0,101781.0,0,19.0,0,0.0,0,0.0,0,628.9819479,0,0.0,0,24.0,0,20.20030223
1,7319.0,22800,0,0,0,0,0,1,0,0,0,129697.0,0,167475.0,0,5.0,0,0.0,0,1.0,0,202.6038029,0,1.0,0,18.0,0,22.04393384
0,,22900,0,1,0,0,0,0,0,0,1,65019.0,0,148018.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,15.93805779
0,,22900,0,0,0,0,0,1,0,0,0,191970.0,0,232998.0,0,3.0,0,0.0,0,0.0,0,301.1384524,0,0.0,0,27.0,0,36.78846956
0,,22900,0,0,0,0,1,0,0,0,0,64803.0,0,92258.0,0,3.0,0,1.0,0,0.0,0,84.92588137,0,2.0,0,29.0,0,33.68409323
0,,22900,0,0,1,0,0,0,0,0,0,90702.0,0,115355.0,0,24.0,1,0.0,0,0.0,0,308.85054,0,1.0,0,42.0,0,38.79333433
0,,22900,1,0,1,0,0,0,0,0,0,70497.0,0,103855.0,0,13.0,0,0.0,0,0.0,0,149.9896104,0,0.0,0,27.0,0,33.76898573
0,,22900,0,0,0,0,1,0,0,0,0,41279.0,0,59993.0,0,0.0,0,0.0,0,0.0,0,111.2375972,0,0.0,0,17.0,0,20.9297294
0,,22900,0,0,0,0,1,0,0,0,0,18059.0,0,57109.0,0,26.0,0,0.0,0,1.0,0,213.0362848,0,0.0,0,24.0,0,25.54701032
0,,22900,0,0,0,0,0,0,0,1,0,95321.0,0,123082.0,0,3.0,0,0.0,0,0.0,0,205.4415191,0,2.0,0,26.0,0,34.05349114
0,,22900,0,0,0,0,0,0,1,0,1,65019.0,0,81255.0,0,3.0,0,0.0,0,0.0,0,405.8678483,0,0.0,0,22.0,0,23.54212992
0,,22900,0,0,0,1,0,0,0,0,0,64350.0,0,93126.0,0,6.0,1,0.0,1,0.0,0,181.8260463,1,1.0,0,16.0,0,39.39135211
0,,22900,1,0,0,0,0,1,0,0,0,59702.0,0,97591.0,0,16.0,0,0.0,0,0.0,0,627.6620795,0,0.0,0,24.0,0,22.11885209
0,,22900,0,0,0,0,0,1,0,0,0,136032.0,0,180899.0,0,21.0,0,0.0,0,0.0,0,240.3474711,0,0.0,0,24.0,0,41.59674747
0,,22900,0,0,0,0,1,0,0,0,0,61067.0,0,96306.0,0,5.0,0,0.0,0,0.0,0,228.898609,0,1.0,0,20.0,0,36.13495946
1,24039.0,22900,1,0,1,0,0,0,0,0,0,67312.0,0,95000.0,0,3.9,0,0.0,0,2.0,0,122.7666667,0,0.0,0,32.0,1,34.81826182
0,,22900,0,0,0,0,1,0,0,0,0,65017.0,0,88066.0,0,3.0,0,0.0,0,0.0,0,93.55292753,0,1.0,0,29.0,0,32.01107938
0,,22900,0,0,1,0,0,0,0,0,0,107241.0,0,138883.0,0,9.0,0,1.0,0,0.0,0,201.7857441,0,5.0,0,18.0,0,41.14075208
1,8899.0,22900,0,0,1,0,0,0,0,0,0,161754.0,0,193666.0,0,2.0,0,0.0,0,0.0,0,260.251081,0,0.0,0,27.0,0,30.27892939
0,,22900,0,0,0,0,1,0,0,0,0,28217.0,0,52804.0,0,14.0,0,0.0,0,0.0,0,109.3656846,0,1.0,0,25.0,0,30.58772816
0,,22900,1,0,0,0,1,0,0,0,0,41174.0,0,86851.0,0,25.0,0,0.0,0,0.0,0,267.1326089,0,0.0,0,7.0,0,24.38038951
0,,22900,0,1,1,0,0,0,0,0,0,131767.0,0,174684.0,0,24.0,1,0.0,0,4.0,0,329.647795,0,1.0,0,28.0,0,32.36162706
0,,22900,0,0,0,0,0,1,0,0,0,41130.0,0,81069.0,0,8.0,0,0.0,0,0.0,0,276.0876189,0,0.0,0,19.0,0,38.50140658
0,,22900,1,0,0,0,0,0,0,0,0,88244.0,0,103144.0,0,8.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,31.0726936
0,,22900,0,0,0,0,1,0,0,0,0,50876.0,0,74270.0,0,5.0,0,0.0,0,0.0,0,72.00450998,0,1.0,0,19.0,0,34.9570299
0,,23000,0,0,1,0,0,0,0,0,0,108464.0,0,155821.0,0,16.0,0,0.0,0,0.0,0,170.2231566,0,0.0,0,26.0,0,35.059327
0,,23000,0,0,0,0,1,0,0,0,1,65019.0,0,56390.0,1,7.0,0,0.0,0,1.0,0,314.2737125,0,0.0,0,19.0,0,37.74372511
0,,23000,1,0,0,0,0,1,0,0,0,58696.0,0,102176.0,0,18.0,0,0.0,0,0.0,0,629.0957663,0,0.0,0,23.0,0,22.82560712
0,,23000,0,1,0,0,0,0,0,0,1,65019.0,0,150364.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,17.12566043
0,,23000,0,0,0,0,0,1,0,0,0,91732.0,0,140728.0,1,7.0,0,0.0,0,0.0,0,203.9066776,0,0.0,0,21.0,0,27.69223742
0,,23000,0,0,0,1,0,0,0,0,0,62893.0,0,90989.0,0,4.0,1,0.0,1,0.0,0,179.8468627,1,1.0,0,16.0,0,38.63094673
0,,23000,0,0,1,0,0,0,0,0,0,76561.0,0,111389.0,0,8.0,0,0.0,0,1.0,0,301.2329108,0,2.0,0,28.0,0,30.34670611
0,,23000,0,0,0,0,0,1,0,0,0,68275.0,0,89967.0,0,8.0,0,1.0,0,0.0,0,140.7144149,0,4.0,0,25.0,0,33.6949437
1,24498.0,23000,0,1,0,0,1,0,0,0,0,58577.0,0,69327.0,0,4.0,0,0.0,0,2.0,0,110.4144797,0,2.0,0,33.0,0,133.5282704
0,,23000,0,0,0,0,1,0,0,0,1,65019.0,0,46846.0,1,7.0,1,0.0,1,0.0,0,77.55320305,1,1.0,0,13.0,0,25.61429467
0,,23000,0,0,1,0,0,0,0,0,0,72681.0,0,105405.0,0,0.0,1,0.0,1,0.0,0,230.0750645,0,4.0,0,23.0,0,43.51909332
0,,23000,0,1,0,0,1,0,0,0,0,76213.0,0,184360.0,0,12.0,0,0.0,0,0.0,0,379.3499549,0,0.0,0,16.0,0,32.04036608
0,,23000,0,0,0,0,1,0,0,0,0,48191.0,0,65080.0,0,26.0,0,0.0,0,0.0,0,302.849884,0,2.0,0,32.0,0,33.87069555
1,14010.0,23000,0,0,0,0,0,1,0,0,0,72638.0,0,109183.0,0,2.0,0,0.0,0,0.0,0,177.611648,0,2.0,0,22.0,0,48.27759122
1,22001.0,23000,1,0,0,0,0,0,0,1,0,163805.0,0,216500.0,0,3.5,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,1,34.81826182
0,,23000,0,0,0,0,1,0,0,0,0,131200.0,0,163390.0,0,7.0,0,1.0,0,0.0,0,215.0666667,0,1.0,0,20.0,1,34.81826182
0,,23000,1,0,0,0,0,1,0,0,0,213000.0,0,280000.0,0,7.0,1,0.0,0,5.0,0,468.8666667,1,1.0,0,56.0,1,34.81826182
0,,23000,0,0,0,0,1,0,0,0,0,42600.0,0,69500.0,0,10.0,0,0.0,0,0.0,0,119.7,0,1.0,0,20.0,1,34.81826182
1,25063.0,23000,0,0,0,0,1,0,0,0,0,56000.0,0,92000.0,0,8.0,0,1.0,0,4.0,0,69.13333333,0,2.0,0,27.0,1,34.81826182
1,24220.0,23000,0,0,0,0,1,0,0,0,0,47000.0,0,78000.0,0,17.8,0,2.0,0,1.0,0,100.4666667,0,0.0,0,28.0,1,34.81826182
1,19808.0,23000,0,0,0,0,1,0,0,0,0,32000.0,0,55000.0,0,0.4,0,0.0,0,0.0,0,211.0333333,0,0.0,0,23.0,1,34.81826182
0,,23000,0,0,0,1,0,0,0,0,0,48003.0,0,64720.0,0,4.0,0,0.0,0,0.0,0,160.6060458,0,1.0,0,26.0,0,33.6299233
0,,23000,1,0,0,0,0,0,0,1,0,32946.0,0,52054.0,0,6.0,0,0.0,1,0.0,0,123.0672167,1,1.0,0,10.0,0,24.02181712
